"customTargetingKeyId","customerTargetingName","customTargetingDisplay","customTargetingType","customTargetingStatus","id","name","displayName","matchType","status"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","123564485827","newmar",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","123564486067","roadtrek",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","123564486307","thormotorcoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","123564486547","tiffinmotorhomes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","123564486787","winnebago",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122224227","bristolharbor",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122224467","cc",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122224707","carolina",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122224947","fleming",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122225187","freedom",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122225427","hampton",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122225667","horizon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122225907","jerseycape",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122226147","kadeykrogen",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122226387","littleharbor",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122226627","maritimo",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122226867","marlow",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122227107","mjmyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122227347","monk",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122227587","morris",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122227827","passport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122228067","queenship",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122228307","shannon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122228547","southport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122228787","spencer",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122229027","swan",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122229267","trawler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122229507","trinity",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130122229747","westport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130206860707","oceanyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130562459347","racingsailboat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130562459587","sloop",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","130562459827","trimaran",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","139349669587","mjm",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","139365789427","hydrasports",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","153020733667","outerreef",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","153020733907","outerreefyachts",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381455027","adirondack",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381455267","adventuremanufacturing",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381455507","adventurermfg",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381455747","aerolite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381455987","alaskan",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381456227","alfa",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381456467","aliner",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381456707","allamericansport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381456947","alpenlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381457187","alphaideal",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381457427","alpine",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381457667","americamp",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381457907","americancoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381458147","americandream",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381458387","americanhauler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381458627","americanstar",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381458867","apache",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381459107","aristocrat",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381459347","aspen",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381459587","asv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381459827","augustarv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381460067","automate",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381460307","avion",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381460547","awardrecreationalvehicles",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381460787","beaver",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381461027","bigfoot",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381461267","bison",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381461507","bluebird",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381461747","bornfree",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381461987","breckenridge",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381462227","bridgeview",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381462467","brill",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381462707","burro",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381462947","canterbury",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381463187","carriage",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381463427","carsontrailer",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381463667","casita",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381463907","cavco",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381464147","chaletrv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381464387","champion",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381464627","charioteagle",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381464867","chinook",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381465107","cikira",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381465347","coachhouse",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381465587","cobra",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381465827","coleman",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381466067","collins",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381466307","columbianorthwest",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381466547","combicamp",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381466787","countrycoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381467027","cozytraveler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381467267","crossroads",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381467507","cruiserrvcorp",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381467747","ctcoachworks",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381467987","damon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381468227","diamond",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381468467","dodge",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381468707","dolphin",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381468947","drv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381469187","dunesport",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381469427","dutchpark",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381469667","dynamaxcorp",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381469907","ezlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381470147","echo",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381470387","eclipserecreationalvehicles",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381470627","eldorado",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381470867","entegracoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381471107","eramotorhomes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381471347","establishment",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381471587","evergreen",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381471827","excelpeterson",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381472067","exisstrailers",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381472307","extremewarrior",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381472547","extreme",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381472787","eztraveler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381473027","fairmonthomes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381473267","fiberlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381473507","firanmotorcoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381473747","ford",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381473987","forestriver",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381474227","foretravel",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381474467","forksrv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381474707","fourwheelcampers",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381474947","franklin",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381475187","frontier",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381475427","generalcoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381475667","georgieboy",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381475907","glacierbay",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381476147","glendale",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381476387","gmc",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381476627","granddesign",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381476867","grandjunction",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381477107","greatlakes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381477347","greatwestvans",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381477587","hallmark",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381477827","harneycoachworks",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381478067","haulmark",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381478307","hawkinsmotorcoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381478547","heritageonerv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381478787","hilo",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381479027","homesteader",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381479267","honeycoachworks",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381479507","honorbuilt",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381479747","host",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381479987","hyline",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381480227","icecastle",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381480467","instantmobilehouse",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381480707","intermountainrv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381480947","jacobsen",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381481187","kzmanufacturing",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381481427","kingoftheroad",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381481667","kit",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381481907","komfort",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381482147","kropf",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381482387","krystalkoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381482627","kustomkoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381482867","kz",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381483107","lakota",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381483347","lazydaze",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381483587","leisuretravel",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381483827","libertycoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381484067","lifestyleluxuryrv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381484307","lighthouserv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381484547","liteway",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381484787","littleguy",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381485027","livinlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381485267","luxurybydesign",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381485507","majesticleisurecraft",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381485747","mandalaycoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381485987","mci",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381486227","microlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381486467","mirage",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381486707","mitchellcoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381486947","mobilescout",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381487187","mvp",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381487427","national",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381487667","newhorizons",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381487907","newellcoach",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381488147","nexus",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381488387","northpark",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381488627","northernlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381488867","northlandindustries",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381489107","northstar",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381489347","northwoodmfg",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381489587","nuwa",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381489827","odessaindustries",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381490067","odyssey",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381490307","openrange",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381490547","optima",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381490787","other",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381491027","outdoorsrvmanufacturing",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381491267","outfitter",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381491507","overland",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381491747","paceamerican",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381491987","pacearrow",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381492227","pacificcoachworks",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381492467","palomino",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381492707","panthercampers",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381492947","pastime",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381493187","peak",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381493427","phaeton",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381493667","phoenixusa",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381493907","pilgriminternational",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381494147","pinnacle",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381494387","pioneer",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381494627","playmor",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381494867","pleasantvalley",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381495107","pleasureway",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381495347","potomac",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381495587","prevost",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381495827","primetime",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381496067","rvision",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381496307","ragen",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381496547","recreationbydesign",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381496787","recreationaltechnologies",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381497027","redwood",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381497267","renegade",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381497507","revcon",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381497747","rexhall",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381497987","riversiderv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381498227","riversidetraveltrailer",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381498467","roadmaster",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381498707","rwtraveler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381498947","sands",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381499187","safari",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381499427","santektrailers",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381499667","scamp",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381499907","shasta",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381500147","showhauler",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381500387","silvereagle",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381500627","silvercrest",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381500867","sixpac",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381501107","skamper",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381501347","skyline",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381501587","smokey",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381501827","socalteardrops",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381502067","somersetrv",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381502307","sportsmobile",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381502547","stewartparkhomes",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381502787","sunlite",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381503027","sunray",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381503267","sunvalley",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381503507","suncrest",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381503747","sundowner",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381503987","sunline",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381504227","sunnybrook",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381504467","sunrader",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381504707","sunsetcreek",,"EXACT","ACTIVE"
"136267","make","MAKE_BRAND","PREDEFINED","ACTIVE","173381504947","sunsetpark26rvinc.",,"EXACT","ACTIVE"
